episodes,steps,total reward
180,10000,21.0
305,20000,28.0
386,30000,24.0
479,40000,32.0
570,50000,31.0
669,60000,43.0
773,70000,49.0
888,80000,52.0
1014,90000,71.0
1142,100000,79.0
