steps,episodes,total reward
10000,112,13.0
20000,273,54.0
30000,547,158.0
40000,814,139.0
50000,1142,213.0
60000,1424,163.0
70000,1710,194.0
80000,2026,245.0
90000,2326,194.0
100000,2593,182.0
