episodes,steps,total reward
229,10000,10.0
468,20000,14.0
733,30000,23.0
1115,40000,64.0
1475,50000,42.0
1849,60000,34.0
2248,70000,71.0
2642,80000,70.0
3081,90000,75.0
3514,100000,89.0
