steps,episodes,total reward
10000,130,5.0
20000,280,61.0
30000,547,183.0
40000,947,324.0
50000,1362,343.0
60000,1762,343.0
70000,2181,341.0
80000,2607,339.0
90000,3027,346.0
100000,3435,328.0
