steps,total reward,episodes
10000,19.0,186
20000,51.0,418
30000,55.0,639
40000,102.0,972
50000,113.0,1284
60000,78.0,1546
70000,73.0,1778
80000,82.0,2022
90000,94.0,2301
100000,110.0,2574
