total reward,episodes,steps
0.0,234,10000
4.0,375,20000
14.0,501,30000
26.0,651,40000
49.0,812,50000
77.0,1000,60000
106.0,1204,70000
114.0,1411,80000
122.0,1639,90000
132.0,1879,100000
