episodes,steps,total reward
284,10000,18.0
478,20000,12.0
676,30000,10.0
872,40000,30.0
1046,50000,14.0
1250,60000,24.0
1455,70000,20.0
1651,80000,16.0
1909,90000,46.0
2128,100000,42.0
