steps,total reward,episodes
10000,35.0,109
20000,70.0,233
30000,245.0,565
40000,379.0,1016
50000,389.0,1509
60000,394.0,1987
70000,388.0,2468
80000,384.0,2953
90000,392.0,3442
100000,393.0,3923
