episodes,steps,total reward
272,10000,9.0
443,20000,7.0
593,30000,7.0
742,40000,25.0
941,50000,54.0
1139,60000,61.0
1313,70000,36.0
1482,80000,31.0
1678,90000,48.0
1911,100000,103.0
