steps,episodes,total reward
10000,296,30.0
20000,504,22.0
30000,705,19.0
40000,899,17.0
50000,1125,30.0
60000,1315,26.0
70000,1547,21.0
80000,1782,26.0
90000,2035,29.0
100000,2249,36.0
