episodes,steps,total reward
158,10000,44.0
386,20000,112.0
621,30000,116.0
891,40000,155.0
1178,50000,175.0
1453,60000,167.0
1753,70000,196.0
2005,80000,169.0
2317,90000,219.0
2588,100000,181.0
