episodes,steps,total reward
176,10000,24.0
303,20000,40.0
469,30000,54.0
667,40000,55.0
872,50000,61.0
1059,60000,76.0
1300,70000,92.0
1554,80000,109.0
1804,90000,133.0
2084,100000,135.0
