steps,total reward,episodes
10000,0.0,77
20000,0.0,136
30000,65.0,253
40000,181.0,519
50000,209.0,816
60000,229.0,1135
70000,258.0,1476
80000,250.0,1831
90000,260.0,2194
100000,264.0,2553
