episodes,steps,total reward
164,10000,6.0
338,20000,4.0
527,30000,12.0
751,40000,39.0
967,50000,41.0
1223,60000,98.0
1444,70000,68.0
1653,80000,36.0
1913,90000,85.0
2134,100000,28.0
