episodes,total reward,steps
191,7.0,10000
423,57.0,20000
709,101.0,30000
943,76.0,40000
1182,74.0,50000
1479,111.0,60000
1739,88.0,70000
2036,131.0,80000
2345,144.0,90000
2632,126.0,100000
