episodes,steps,total reward
174,10000,26.0
333,20000,40.0
486,30000,46.0
654,40000,44.0
827,50000,42.0
1043,60000,80.0
1274,70000,82.0
1501,80000,111.0
1737,90000,106.0
2013,100000,121.0
