steps,episodes,total reward
10000,153,37.0
20000,330,44.0
30000,566,68.0
40000,888,106.0
50000,1284,123.0
60000,1644,112.0
70000,2019,140.0
80000,2383,133.0
90000,2737,119.0
100000,3150,139.0
