steps,total reward,episodes
10000,1.0,137
20000,8.0,242
30000,96.0,429
40000,226.0,746
50000,229.0,1062
60000,236.0,1380
70000,237.0,1699
80000,246.0,2024
90000,242.0,2338
100000,230.0,2650
