episodes,total reward,steps
209,58.0,10000
418,73.0,20000
670,103.0,30000
929,94.0,40000
1237,117.0,50000
1509,105.0,60000
1827,124.0,70000
2120,115.0,80000
2383,100.0,90000
2650,101.0,100000
