steps,episodes,total reward
10000,207,6.0
20000,435,11.0
30000,730,14.0
40000,1048,44.0
50000,1404,70.0
60000,1752,68.0
70000,2078,59.0
80000,2451,97.0
90000,2795,65.0
100000,3102,61.0
