episodes,steps,total reward
214,10000,32.0
356,20000,33.0
479,30000,32.0
637,40000,56.0
752,50000,42.0
899,60000,45.0
1042,70000,47.0
1194,80000,58.0
1365,90000,68.0
1532,100000,53.0
