episodes,steps,total reward
206,10000,28.0
461,20000,34.0
763,30000,75.0
1119,40000,73.0
1472,50000,85.0
1771,60000,71.0
2071,70000,70.0
2343,80000,61.0
2673,90000,88.0
2947,100000,59.0
