episodes,total reward,steps
81,2.0,10000
140,4.0,20000
308,113.0,30000
730,340.0,40000
1181,350.0,50000
1624,362.0,60000
2072,367.0,70000
2517,361.0,80000
2977,363.0,90000
3440,359.0,100000
