steps,total reward,episodes
10000,31.0,164
20000,40.0,297
30000,34.0,462
40000,50.0,625
50000,50.0,794
60000,34.0,960
70000,71.0,1133
80000,60.0,1334
90000,85.0,1536
100000,67.0,1766
