total reward,steps,episodes
8.0,10000,111
28.0,20000,209
143.0,30000,434
310.0,40000,824
318.0,50000,1222
342.0,60000,1654
334.0,70000,2075
342.0,80000,2500
342.0,90000,2937
346.0,100000,3357
