episodes,steps,total reward
137,10000,3.0
277,20000,0.0
422,30000,6.0
560,40000,8.0
686,50000,4.0
813,60000,7.0
968,70000,14.0
1129,80000,21.0
1276,90000,23.0
1410,100000,12.0
