episodes,total reward,steps
156,10.0,10000
398,189.0,20000
737,286.0,30000
1083,269.0,40000
1440,281.0,50000
1800,274.0,60000
2169,288.0,70000
2480,248.0,80000
2847,290.0,90000
3199,275.0,100000
