episodes,steps,total reward
287,10000,15.0
460,20000,7.0
664,30000,18.0
822,40000,17.0
1011,50000,24.0
1176,60000,17.0
1361,70000,21.0
1558,80000,31.0
1750,90000,30.0
1993,100000,46.0
