steps,episodes,total reward
10000,118,15.0
20000,217,21.0
30000,373,49.0
40000,591,67.0
50000,864,134.0
60000,1186,170.0
70000,1496,168.0
80000,1823,197.0
90000,2168,236.0
100000,2483,223.0
