episodes,total reward,steps
94,11.0,10000
378,201.0,20000
792,337.0,30000
1232,340.0,40000
1658,343.0,50000
2077,351.0,60000
2509,343.0,70000
2942,335.0,80000
3384,335.0,90000
3808,345.0,100000
