episodes,total reward,steps
193,0.0,10000
322,0.0,20000
467,0.0,30000
590,0.0,40000
741,4.0,50000
871,8.0,60000
982,10.0,70000
1111,11.0,80000
1250,19.0,90000
1385,22.0,100000
