episodes,steps,total reward
197,10000,9.0
412,20000,6.0
661,30000,12.0
894,40000,31.0
1162,50000,44.0
1412,60000,35.0
1653,70000,24.0
1906,80000,48.0
2122,90000,57.0
2358,100000,52.0
