total reward,episodes,steps
-1.0600000000000007,106,10000
-2.010000000000001,307,20000
-3.569999999999968,664,30000
-3.6399999999999664,1028,40000
-3.5299999999999687,1381,50000
-3.5499999999999683,1736,60000
-3.749999999999964,2111,70000
-3.6399999999999664,2475,80000
-3.619999999999967,2837,90000
-3.5899999999999674,3196,100000
