steps,total reward,episodes
10000,5.0,145
20000,15.0,286
30000,24.0,428
40000,58.0,657
50000,41.0,810
60000,84.0,1019
70000,79.0,1263
80000,81.0,1461
90000,77.0,1697
100000,61.0,1889
