steps,episodes,total reward
10000,118,26.0
20000,272,81.0
30000,542,173.0
40000,873,236.0
50000,1210,211.0
60000,1594,291.0
70000,1958,269.0
80000,2344,300.0
90000,2734,301.0
100000,3082,253.0
