steps,episodes,total reward
10000,129,0.0
20000,236,6.0
30000,430,95.0
40000,743,226.0
50000,1061,242.0
60000,1388,234.0
70000,1712,245.0
80000,2040,242.0
90000,2377,231.0
100000,2698,244.0
