episodes,steps,total reward
196,10000,59.0
447,20000,94.0
684,30000,79.0
959,40000,90.0
1227,50000,92.0
1530,60000,114.0
1821,70000,100.0
2167,80000,122.0
2492,90000,119.0
2871,100000,138.0
