steps,total reward,episodes
10000,5.0,139
20000,141.0,367
30000,264.0,713
40000,286.0,1079
50000,301.0,1447
60000,219.0,1726
70000,267.0,2061
80000,275.0,2404
90000,267.0,2743
100000,297.0,3127
