episodes,total reward,steps
232,1.0,10000
390,7.0,20000
520,17.0,30000
660,14.0,40000
779,13.0,50000
903,22.0,60000
1043,33.0,70000
1185,40.0,80000
1368,82.0,90000
1560,97.0,100000
