steps,episodes,total reward
10000,110,26.0
20000,234,66.0
30000,658,338.0
40000,1134,399.0
50000,1613,400.0
60000,2092,402.0
70000,2568,393.0
80000,3058,386.0
90000,3556,385.0
100000,4034,386.0
