episodes,total reward,steps
246,19.0,10000
480,14.0,20000
694,20.0,30000
897,15.0,40000
1117,22.0,50000
1335,21.0,60000
1547,17.0,70000
1742,23.0,80000
1961,21.0,90000
2202,17.0,100000
