steps,episodes,total reward
10000,172,32.0
20000,347,18.0
30000,573,43.0
40000,802,35.0
50000,1065,48.0
60000,1321,37.0
70000,1594,45.0
80000,1828,37.0
90000,2092,44.0
100000,2391,48.0
