#{"t_start": 1717163176.582417, "env_id": "Office-single-v0"}
r,l,t
-0.01,32,0.002526
-0.01,2,0.002687
-0.01,53,0.005959
-0.01,16,0.006932
-0.01,25,0.008428
-0.01,5,0.008739
-0.01,34,0.01076
-0.01,70,0.014861
-0.01,155,0.023692
-0.01,16,0.024675
-0.01,14,0.025481
-0.01,79,0.029805
-0.01,26,0.031216
-0.01,98,0.036517
-0.01,148,0.044221
-0.01,49,0.046734
-0.01,104,0.05209
-0.01,2,0.052204
-0.01,34,0.054002
-0.01,119,0.060167
-0.01,6,0.060491
-0.01,27,0.061894
-0.01,67,0.065365
-0.01,81,0.069562
-0.01,115,0.075495
-0.01,128,0.082106
-0.01,214,0.093169
-0.01,56,0.096068
-0.01,26,0.097425
-0.01,76,0.101359
-0.01,86,0.105806
-0.01,86,0.110231
-0.01,13,0.110906
-0.01,178,0.120118
-0.01,21,0.121216
-0.01,493,0.146555
-0.01,92,0.151286
-0.01,56,0.154195
-0.01,13,0.154872
-0.01,97,0.159865
-0.01,109,0.165439
-0.01,91,0.170125
-0.01,129,0.176745
-0.01,1216,0.239353
-0.01,129,0.245951
-0.01,159,0.25413
-0.01,438,0.276616
-0.01,23,0.277812
-0.01,9,0.278288
-0.01,18,0.279225
-0.01,90,0.283865
-0.01,28,0.285341
-0.01,143,0.292711
-0.01,434,0.315036
-0.01,169,0.323733
-0.01,133,0.330571
-0.01,28,0.332019
-0.01,27,0.333415
-0.01,21,0.334505
-0.01,45,0.336831
-0.01,35,0.338639
-0.01,229,0.350372
-0.01,44,0.352657
-0.01,110,0.358313
-0.01,136,0.365341
-0.01,397,0.385835
-0.01,93,0.390631
-0.01,483,0.415499
-0.01,49,0.418032
-0.01,159,0.426188
-0.01,585,0.456636
-0.01,111,0.462318
-0.01,65,0.465657
-0.01,471,0.489878
-0.01,81,0.49404
-0.01,33,0.495748
-0.01,180,0.504997
-0.01,130,0.511671
-0.01,469,0.544179
-0.01,45,0.546798
-0.01,38,0.548878
-0.01,593,0.579933
-0.01,43,0.582232
-0.01,27,0.58366
-0.01,324,0.600534
-0.01,135,0.607575
-0.01,11,0.608163
-0.01,19,0.609162
-0.01,91,0.613926
-0.01,90,0.618631
-0.01,97,0.623701
-0.01,170,0.632559
-0.01,290,0.647749
-0.01,129,0.654483
-0.01,216,0.665706
-0.01,5,0.665978
-0.01,41,0.668138
-0.01,19,0.669135
-0.01,95,0.674053
-0.01,57,0.677027
-0.01,104,0.682471
-0.01,185,0.69218
-0.01,30,0.693765
-0.01,243,0.70653
-0.01,345,0.72449
-0.01,26,0.725856
-0.01,38,0.727847
-0.01,11,0.728429
-0.01,36,0.730309
-0.01,316,0.746925
-0.01,52,0.749629
-0.01,132,0.756483
-0.01,300,0.772127
-0.01,116,0.778155
-0.01,417,0.799851
-0.01,29,0.801369
-0.01,179,0.810668
-0.01,26,0.812028
-0.01,51,0.814707
-0.01,28,0.816163
-0.01,163,0.824614
-0.01,476,0.849231
-0.01,13,0.849915
-0.01,87,0.854429
-0.01,290,0.869489
-0.01,43,0.871727
-0.01,49,0.874279
-0.01,9,0.874756
-0.01,32,0.876425
-0.01,242,0.889021
-0.01,106,0.894521
-0.01,42,0.896709
-0.01,259,0.910098
-0.01,46,0.912488
-0.01,69,0.91607
-0.01,206,0.926737
-0.01,13,0.927426
-0.01,182,0.936868
-0.01,70,0.940493
-0.01,76,0.944457
-0.01,512,0.971102
-0.01,229,0.982965
-0.01,178,0.992219
-0.01,90,0.996919
-0.01,99,1.002087
-0.01,570,1.03175
-0.01,299,1.04727
-0.01,384,1.067558
-0.01,219,1.078961
-0.01,219,1.09036
-0.01,43,1.092616
-0.01,132,1.099474
-0.01,46,1.101872
-0.01,134,1.108905
-0.01,58,1.111926
-0.01,168,1.120642
-0.01,402,1.141521
-0.01,21,1.142623
-0.01,111,1.148398
-0.01,256,1.161663
-0.01,11,1.162251
-0.01,71,1.165973
-0.01,22,1.167177
-0.01,15,1.16797
-0.01,114,1.173898
-0.01,28,1.175372
-0.01,21,1.176478
-0.01,170,1.185373
-0.01,793,1.226548
-0.01,124,1.232966
-0.01,101,1.238177
-0.01,193,1.248131
-0.01,13,1.248817
-0.01,299,1.264302
-0.01,42,1.266497
-0.01,6,1.266818
-0.01,384,1.286739
-0.01,302,1.302357
-0.01,536,1.330193
-0.01,113,1.336061
-0.01,8,1.336486
-0.01,26,1.337861
-0.01,24,1.339116
-0.01,112,1.344915
-0.01,110,1.350619
-0.01,46,1.353019
-0.01,85,1.357431
-0.01,295,1.372736
-0.01,1375,1.444199
-0.01,375,1.463893
-0.01,170,1.472689
-0.01,252,1.485852
-0.01,33,1.487576
-0.01,4,1.487793
-0.01,51,1.49045
-0.01,63,1.493731
-0.01,413,1.515306
-0.01,65,1.518678
-0.01,318,1.535185
-0.01,155,1.543221
-0.01,319,1.559724
-0.01,196,1.569989
-0.01,12,1.570625
-0.01,168,1.579353
-0.01,171,1.588253
-0.01,41,1.590393
-0.01,64,1.593729
-0.01,35,1.595551
-0.01,167,1.604248
-0.01,301,1.619961
-0.01,144,1.627454
-0.01,520,1.654511
-0.01,52,1.657215
-0.01,45,1.659559
-0.01,404,1.68054
-0.01,28,1.682002
-0.01,178,1.691276
-0.01,964,1.741324
-0.01,289,1.756326
-0.01,463,1.780319
-0.01,23,1.781527
-0.01,172,1.79044
-0.01,76,1.794386
-0.01,91,1.799141
-0.01,1069,1.854646
-0.01,52,1.857336
-0.01,411,1.878692
-0.01,35,1.880522
-0.01,51,1.883171
-0.01,212,1.894156
-0.01,14,1.894898
-0.01,497,1.920706
-0.01,213,1.931757
-0.01,134,1.938704
-0.01,22,1.939856
-0.01,138,1.947016
-0.01,29,1.948531
-0.01,16,1.94937
-0.01,172,1.958295
-0.01,132,1.965171
-0.01,684,2.000878
-0.01,35,2.002713
-0.01,81,2.006928
-0.01,147,2.014559
-0.01,14,2.015299
-0.01,57,2.01826
-0.01,692,2.054231
-0.01,2,2.054349
-0.01,109,2.060001
-0.01,181,2.069414
-0.01,249,2.082323
-0.01,309,2.098442
-0.01,186,2.108137
-0.01,391,2.128438
-0.01,179,2.137757
-0.01,86,2.142228
-0.01,166,2.150903
-0.01,29,2.152413
-0.01,63,2.155701
-0.01,92,2.160467
-0.01,358,2.179106
-0.01,392,2.199554
-0.01,34,2.201344
-0.01,42,2.203542
-0.01,344,2.221404
-0.01,238,2.23373
-0.01,99,2.238883
-0.01,330,2.256007
-0.01,408,2.277245
-0.01,26,2.278605
-0.01,41,2.280746
-0.01,34,2.282524
-0.01,21,2.283629
-0.01,49,2.286183
-0.01,157,2.294331
-0.01,465,2.31849
-0.01,415,2.340053
-0.01,81,2.344238
-0.01,42,2.346423
-0.01,19,2.34742
-0.01,125,2.353912
-0.01,93,2.358757
-0.01,315,2.375077
-0.01,245,2.387792
-0.01,412,2.409278
-0.01,189,2.419115
-0.01,27,2.420524
-0.01,27,2.421933
-0.01,433,2.444437
-0.01,181,2.45381
-0.01,262,2.467744
-0.01,193,2.477781
-0.01,393,2.498142
-0.01,206,2.508844
-0.01,586,2.539349
-0.01,144,2.546822
-0.01,513,2.573483
-0.01,36,2.575353
-0.01,612,2.607141
-0.01,210,2.618077
-0.01,246,2.630865
-0.01,271,2.645
-0.01,192,2.655058
-0.01,58,2.658106
-0.01,236,2.670387
-0.01,102,2.675698
-0.01,77,2.679705
-0.01,313,2.696094
-0.01,56,2.699026
-0.01,59,2.70211
-0.01,341,2.719872
-0.01,192,2.729873
-0.01,159,2.738118
-0.01,216,2.749355
-0.01,153,2.757325
-0.01,48,2.759831
-0.01,29,2.761348
-0.01,7,2.761719
-0.01,84,2.766085
-0.01,64,2.769413
-0.01,397,2.790145
-0.01,4,2.790366
-0.01,146,2.797942
-0.01,181,2.807326
-0.01,67,2.810823
-0.01,25,2.812135
-0.01,114,2.818066
-0.01,503,2.844287
-0.01,505,2.870488
-0.01,474,2.895144
-0.01,207,2.905894
-0.01,143,2.913304
-0.01,102,2.918641
-0.01,340,2.936343
-0.01,23,2.937554
-0.01,43,2.939796
