steps,total reward,episodes
10000,7.0,98
20000,159.0,324
30000,259.0,673
40000,252.0,1027
50000,256.0,1390
60000,260.0,1749
70000,254.0,2105
80000,252.0,2474
90000,264.0,2829
100000,274.0,3185
