total reward,steps,episodes
40.0,10000,179
37.0,20000,314
24.0,30000,462
37.0,40000,622
45.0,50000,793
41.0,60000,968
57.0,70000,1156
47.0,80000,1343
62.0,90000,1519
70.0,100000,1763
