episodes,total reward,steps
150,9.0,10000
266,30.0,20000
399,44.0,30000
611,98.0,40000
812,91.0,50000
1057,134.0,60000
1360,194.0,70000
1716,271.0,80000
2010,201.0,90000
2337,242.0,100000
