episodes,total reward,steps
182,0.0,10000
317,0.0,20000
454,0.0,30000
574,0.0,40000
700,1.0,50000
820,8.0,60000
926,10.0,70000
1063,16.0,80000
1197,18.0,90000
1303,17.0,100000
