steps,episodes,total reward
10000,189,28.0
20000,340,39.0
30000,494,53.0
40000,636,64.0
50000,783,44.0
60000,961,87.0
70000,1130,75.0
80000,1294,81.0
90000,1473,101.0
100000,1707,130.0
