total reward,episodes,steps
18.0,204,10000
46.0,470,20000
65.0,769,30000
75.0,1090,40000
70.0,1348,50000
93.0,1658,60000
75.0,1937,70000
83.0,2219,80000
102.0,2559,90000
56.0,2785,100000
