steps,episodes,total reward
10000,186,0.0
20000,327,0.0
30000,456,0.0
40000,587,1.0
50000,713,9.0
60000,857,2.0
70000,966,6.0
80000,1065,4.0
90000,1169,3.0
100000,1285,4.0
