steps,total reward,episodes
10000,23.0,153
20000,85.0,399
30000,57.0,598
40000,58.0,794
50000,56.0,1001
60000,81.0,1257
70000,61.0,1467
80000,60.0,1678
90000,91.0,1945
100000,58.0,2174
