steps,total reward,episodes
10000,21.0,182
20000,31.0,298
30000,41.0,408
40000,58.0,534
50000,78.0,701
60000,66.0,829
70000,87.0,980
80000,84.0,1124
90000,115.0,1318
100000,184.0,1576
