steps,episodes,total reward
10000,154,20.0
20000,291,35.0
30000,411,43.0
40000,561,43.0
50000,738,48.0
60000,937,56.0
70000,1121,68.0
80000,1341,94.0
90000,1576,111.0
100000,1856,155.0
