episodes,total reward,steps
129,1.0,10000
277,55.0,20000
512,149.0,30000
757,168.0,40000
975,141.0,50000
1217,170.0,60000
1414,123.0,70000
1629,144.0,80000
1883,172.0,90000
2122,161.0,100000
