steps,episodes,total reward
10000,222,35.0
20000,370,46.0
30000,497,36.0
40000,601,37.0
50000,725,45.0
60000,880,48.0
70000,1028,60.0
80000,1146,40.0
90000,1290,57.0
100000,1452,52.0
