total reward,steps,episodes
53.0,10000,193
82.0,20000,422
101.0,30000,709
90.0,40000,944
101.0,50000,1262
108.0,60000,1552
91.0,70000,1806
78.0,80000,2050
96.0,90000,2355
112.0,100000,2654
