#{"t_start": 1715535032.5549388, "env_id": "Office-single-v0"}
r,l,t
0.0,67,0.006987
0.0,6,0.007599
0.0,53,0.01252
0.0,14,0.013837
0.0,10,0.014774
0.0,22,0.016686
0.0,61,0.021908
0.0,24,0.024001
0.0,32,0.026798
0.0,93,0.034587
0.0,69,0.040238
0.0,88,0.047339
0.0,20,0.048995
0.0,28,0.051277
0.0,12,0.05227
0.0,25,0.054308
0.0,35,0.057146
0.0,30,0.0596
0.0,89,0.066802
0.0,42,0.07022
0.0,30,0.072651
0.0,81,0.079099
1.0,105,0.087514
0.0,89,0.094621
0.0,18,0.0961
0.0,23,0.09799
1.0,57,0.102591
0.0,10,0.103425
0.0,65,0.108697
0.0,113,0.117887
0.0,62,0.122934
0.0,86,0.129915
0.0,55,0.134334
0.0,182,0.149207
0.0,45,0.152867
0.0,13,0.153941
0.0,43,0.157325
0.0,27,0.159525
1.0,54,0.163863
1.0,81,0.170368
0.0,2,0.170553
0.0,44,0.174126
0.0,330,0.200723
0.0,29,0.203112
0.0,169,0.216842
1.0,124,0.226813
0.0,35,0.229678
0.0,71,0.235441
0.0,18,0.236914
0.0,38,0.239973
0.0,30,0.242433
0.0,99,0.250481
0.0,100,0.258568
1.0,115,0.267747
1.0,217,0.285229
0.0,40,0.288465
0.0,52,0.292665
0.0,76,0.298861
0.0,85,0.305762
1.0,134,0.316558
0.0,9,0.317298
0.0,71,0.323062
0.0,378,0.353899
0.0,90,0.361223
0.0,119,0.370907
1.0,309,0.395716
0.0,117,0.405228
0.0,18,0.406717
0.0,141,0.418141
1.0,26,0.420212
0.0,58,0.424932
0.0,95,0.43262
0.0,30,0.435071
0.0,41,0.438406
0.0,46,0.442066
0.0,57,0.446682
0.0,11,0.447601
0.0,324,0.473769
0.0,11,0.4747
0.0,62,0.479706
0.0,3,0.479973
0.0,52,0.484224
0.0,150,0.496429
0.0,226,0.514803
0.0,318,0.540447
0.0,13,0.541521
0.0,18,0.542975
1.0,37,0.545956
0.0,362,0.574984
1.0,56,0.579547
0.0,25,0.581604
0.0,109,0.590497
0.0,73,0.596383
0.0,74,0.602403
0.0,227,0.620907
0.0,35,0.623756
1.0,77,0.630014
0.0,2,0.630198
1.0,24,0.632133
0.0,21,0.633848
0.0,68,0.639365
0.0,97,0.647265
1.0,111,0.656578
0.0,243,0.676257
0.0,31,0.67879
0.0,32,0.681398
0.0,23,0.683275
0.0,21,0.684984
0.0,13,0.686044
0.0,2,0.686225
0.0,148,0.698267
0.0,48,0.702215
0.0,140,0.713595
0.0,465,0.751027
0.0,15,0.752302
0.0,149,0.764368
1.0,150,0.77652
0.0,158,0.789419
0.0,187,0.804565
