steps,episodes,total reward
10000,115,27.0
20000,390,204.0
30000,843,357.0
40000,1302,363.0
50000,1751,354.0
60000,2216,357.0
70000,2671,369.0
80000,3117,365.0
90000,3573,366.0
100000,4033,366.0
