steps,episodes,total reward
10000,177,6.0
20000,419,16.0
30000,603,22.0
40000,791,21.0
50000,998,13.0
60000,1181,23.0
70000,1360,12.0
80000,1554,17.0
90000,1739,24.0
100000,1945,24.0
