steps,episodes,total reward
10000,228,16.0
20000,467,24.0
30000,779,54.0
40000,1202,84.0
50000,1558,83.0
60000,1914,79.0
70000,2369,91.0
80000,2854,128.0
90000,3291,96.0
100000,3663,93.0
