total reward,steps,episodes
23.179999999999986,10000,106
36.40999999999999,20000,202
37.49999999999999,30000,290
44.370000000000005,40000,398
36.48999999999998,50000,486
36.379999999999974,60000,585
34.49999999999997,70000,670
36.45999999999998,80000,761
35.439999999999976,90000,853
49.46000000000001,100000,957
