total reward,steps,episodes
30.0,10000,197
37.0,20000,340
35.0,30000,443
39.0,40000,552
48.0,50000,677
52.0,60000,806
45.0,70000,930
44.0,80000,1049
50.0,90000,1180
63.0,100000,1330
