episodes,steps,total reward
125,10000,0.0
219,20000,6.0
431,30000,145.0
741,40000,234.0
1056,50000,231.0
1380,60000,241.0
1703,70000,236.0
2020,80000,239.0
2343,90000,247.0
2651,100000,226.0
