episodes,steps,total reward
138,10000,6.0
385,20000,158.0
770,30000,304.0
1146,40000,307.0
1485,50000,266.0
1866,60000,299.0
2242,70000,303.0
2614,80000,295.0
2944,90000,261.0
3256,100000,236.0
